hcr,sr,vcr,v_max,a_max,trip_key,label
0.12332485366860661,0.14159520236025203,0.0,1.1563277777777763,0.09189814814814808,12_3246-mardi-45006-2,SUBWAY
0.12371710912396401,0.18231995028794695,0.04557998757198674,0.37481944444444293,0.05791666666666657,12_3246-mardi-45006-2,SUBWAY
7.926935432485914e-05,0.0,0.00015853870864971828,12.30861111111111,0.46999999999999986,12_3285-lundi-45005-1,BUS
0.011926053690238905,0.0,0.0,1.7471055555555557,0.08189814814814812,12_3285-lundi-45005-1,BUS
0.0,0.0,0.0,11.52333611111111,0.7148611111111111,12_3285-lundi-45005-2,TRAIN
7.545410592071663e-05,0.0,0.00015090821184143326,7.570455555555554,0.20375000000000032,12_3285-mardi-45006-1,BUS
0.0,0.0,0.0,18.596805555555555,0.6527777777777778,12_3285-mardi-45006-2,TRAIN
0.0,0.0,0.0,21.4967,0.952222222222222,12_3285-mardi-45006-2,TRAIN
0.001029655139428394,0.0,0.0,21.35654444444444,1.0656481481481481,12_3285-mardi-45006-2,TRAIN
0.017062064380350492,0.011374709586900327,0.008531032190175246,6.8046333333333315,0.5947961092405537,12_3285-mardi-45006-2,TRAIN
0.0004530592406633338,7.550987344388896e-05,7.550987344388896e-05,1.34875,0.44458333333333333,12_3285-lundi-45005-2,TRAIN
0.0026631236781329256,0.013315618390664627,0.005326247356265851,2.5991527777777756,0.14869833601717683,12_3285-mardi-45006-2,TRAIN
0.0,0.0,0.0,21.463594444444443,0.9224537037037038,12_3285-lundi-45005-2,TRAIN
0.0,0.0,0.0,10.605508333333331,0.8645833333333335,12_3285-mardi-45006-2,TRAIN
4.1048825977850445,8.066946609115167,1.073442923999905,0.24152777777777595,0.14800925925925904,12_3285-mardi-45006-2,TRAIN
0.0005274111530797994,0.0002637055765398997,0.00043950929423316613,3.8174333333333315,0.6431944444444445,12_3285-mercredi-45007-1,BUS
0.0,0.0,0.0,16.78972222222222,0.45046296296296306,12_3285-mercredi-45007-1,BUS
0.010729625770478143,0.0,0.0,2.2244999999999973,0.26000132275132287,12_3285-mercredi-45007-1,BUS
0.0,0.0,0.0,16.252688888888887,0.6036574074074074,12_3285-mercredi-45007-1,BUS
0.06754502618341533,0.0,0.0,1.4625944444444414,0.1887962962962961,12_3285-mercredi-45007-1,BUS
0.1423560913428685,0.081962598045894,0.0,1.5353194444444416,0.19050925925925902,12_3285-mercredi-45007-1,BUS
0.0,0.0,0.0,21.450108333333336,1.038425925925926,12_3285-lundi-45005-2,TRAIN
2.004985191045109,5.956889562491772,0.7343642522567264,0.21177222222221923,0.13129629629629602,12_3285-mercredi-45007-1,BUS
0.0,0.0,0.0,14.315955555555554,0.5353240740740745,12_3285-mercredi-45007-2,TRAIN
0.00901168695273917,0.0,0.015019478254565283,4.775541666666665,0.1764351851851855,12_3285-mercredi-45007-2,TRAIN
0.020659652271778472,0.0,0.0,6.154480555555552,0.7074074074074073,12_3285-mercredi-45007-2,TRAIN
0.0,0.0,0.0,21.397055555555557,0.914861111111111,12_3285-lundi-45005-2,TRAIN
0.0012286930758325665,0.0010531654935707713,0.0006143465379162832,2.738055555555553,0.5176388888888891,12_3285-jeudi-45008-1,BUS
0.0,0.0,0.0,17.01519444444444,0.5708796296296291,12_3285-jeudi-45008-1,BUS
0.0,0.0,0.0,9.154099999999998,0.9030555555555552,12_3285-jeudi-45008-1,BUS
0.0,0.0,0.0,17.73672222222222,0.8607870370370372,12_3285-jeudi-45008-1,BUS
0.02700841221011232,0.008102523663033696,0.01350420610505616,1.8803333333333305,0.3175462962962961,12_3285-jeudi-45008-1,BUS
2.2022821625502815,3.7481148343403827,0.4086927474732734,0.25550833333333045,0.10865740740740726,12_3285-jeudi-45008-1,BUS
2.3306748566370223,4.812359208875221,0.649625754661664,0.25745555555555266,0.07532407407407393,12_3285-jeudi-45008-3,CAR
0.000512979670589287,0.0,0.0,27.314327777777773,0.8048148148148148,12_3285-lundi-45005-2,TRAIN
0.02755890572360848,0.0,0.0,1.8602166666666637,0.17546296296296313,12_3285-vendredi-45009-1,BUS
0.017455750930369607,0.0,0.0,6.969958333333332,0.460324074074074,12_3285-lundi-45005-2,TRAIN
0.016520660779813276,0.0,0.013216528623850622,6.223774999999998,0.3954166666666667,12_3285-lundi-45005-2,TRAIN
0.0,0.0,0.0,6.7176666666666645,0.8213888888888886,12_3285-vendredi-45009-2,TRAIN
0.02582593077548663,0.009684724040807486,0.02582593077548663,6.595199999999997,0.8210648148148146,12_3285-vendredi-45009-2,TRAIN
3.0918927121099324,5.076456406394447,0.5148360888071423,0.28152222222221923,0.09134259259259254,12_3285-vendredi-45009-2,TRAIN
0.04271362376870564,0.014237874589568546,0.03796766557218279,6.407727777777778,1.0164351851851852,12_3285-lundi-45005-2,TRAIN
0.0,0.0,0.0,12.705555555555552,0.2912037037037038,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,18.917511111111107,0.8549074074074073,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,14.213199999999999,0.5663425925925926,12_3285-vendredi-45009-3,CAR
0.009192434819204107,0.0,0.0,11.556991666666661,0.5810648148148146,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,12.747911111111106,0.267824074074074,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,16.096872222222217,0.31402777777777735,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,19.396388888888886,0.8131944444444447,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,11.197161111111107,0.46046296296296246,12_3285-vendredi-45009-3,CAR
0.0,0.0,0.0,10.74522222222222,0.6680092592592594,12_3285-vendredi-45009-3,CAR
0.018353880896835362,0.0,0.0,5.78188333333333,1.0235185185185183,12_3285-vendredi-45009-3,CAR
0.09072453350336086,0.06598147891153518,0.010996913151922529,1.032105555555553,0.2189351851851854,12_3285-samedi-45010-7,CAR
0.0,1.380455431679617,1.380455431679617,1.4055083333333303,0.033888888888888885,12_3285-samedi-45010-7,CAR
0.14649663137045732,0.19532884182727642,0.029299326274091462,1.152444444444445,0.10435185185185218,12_3334-samedi-45010-2,CAR
0.005836671098078692,0.0,0.0,11.696027777777777,0.9869444444444445,12_3334-mardi-45006-2,CAR
0.0,0.0,0.0005876193671838277,5.530361111111111,0.027916666666666617,12_3334-mardi-45006-4,WALK
0.0,0.0,0.0,11.764141666666667,1.0743518518518516,12_3334-mardi-45006-4,WALK
0.026104188382902946,0.052476570482068594,0.007330628244513841,0.014366666666666663,0.6242592592592591,12_3334-mercredi-45007-1,CAR
0.0,0.0,0.0,10.108,0.840324074074074,12_3334-mercredi-45007-2,CAR
0.0,0.0,0.0,9.917444444444444,0.810601851851852,12_3334-mercredi-45007-2,CAR
0.0,0.0,0.0,10.4155,0.7218518518518517,12_3334-mercredi-45007-2,CAR
0.11808375611026994,0.3586247407793383,0.052481669382342194,5.90689722222222,0.8729629629629629,12_3334-mercredi-45007-2,CAR
0.0,0.0,0.0,11.431483333333333,0.9233796296296295,12_3334-mercredi-45007-4,WALK
0.010367954885770594,0.0,0.0,8.993994444444443,0.8546759259259261,12_3334-mercredi-45007-4,WALK
0.01032856913337566,0.0,0.0,9.826022222222221,0.7493981481481486,12_3334-mercredi-45007-4,WALK
0.8198444779798459,1.1085604735474992,0.12256811132589059,0.3969444444444446,0.097685185185185,12_3334-mardi-45006-2,CAR
0.2858294837793149,0.16524517030991642,0.04466085684051795,1.3093611111111105,0.42629629629629645,12_3349-samedi-45010-3,SUBWAY
0.005931253127551885,0.0,0.005931253127551885,6.593383333333333,0.17821200510855673,12_3349-samedi-45010-3,SUBWAY
0.004943935819796357,0.007415903729694535,0.0021188296370555815,0.5918333333333333,0.0667361111111113,12_3349-samedi-45010-4,SUBWAY
0.622967615361026,0.852714537338142,0.11045525095053653,0.4555,0.09726851851851866,12_3349-dimanche-45011-1,WALK
0.0655688827006108,0.025218801038696465,0.007565640311608939,1.364188888888889,0.18615740740740735,12_3349-lundi-45005-5,SUBWAY
0.0,0.0,0.0,0.5976666666666667,0.00916666666666667,12_3349-lundi-45005-5,SUBWAY
0.14611714722480598,0.064940954322136,0.016235238580534,1.3513083333333333,0.33046296296296285,12_3349-mardi-45006-1,CYCLING
0.9360533753154104,1.2853270228211606,0.17230833276950341,0.3899583333333333,0.09356481481481475,12_3349-mardi-45006-1,CYCLING
0.6573503588101864,0.9087958512512414,0.12572274622052745,0.561611111111111,0.1390277777777777,12_3349-mardi-45006-1,CYCLING
0.889933200658375,1.7876049508876923,0.29406488369581085,0.33346944444444376,0.06847222222222224,12_3349-jeudi-45008-1,CYCLING
1.0805596975441005,3.0856927845878777,0.3403337630060159,0.34791111111111045,0.059166666666666645,12_3349-jeudi-45008-1,CYCLING
0.001495986373611867,0.0020853143389741174,0.0006346608857747314,0.558788888888888,0.19666666666666666,12_3349-jeudi-45008-2,TRAIN
0.7312285173705393,1.961549514851129,0.18239260070466964,0.382649999999999,0.05624999999999997,12_3349-vendredi-45009-1,CYCLING
0.0163618154180349,0.0,0.0018179794908927667,6.530399999999999,1.168287037037037,12_3349-vendredi-45009-2,TRAIN
0.04204827002580718,0.0,0.004204827002580718,2.9940222222222217,0.4638888888888888,12_3349-vendredi-45009-2,TRAIN
0.0005843975582835403,0.0010226957269961956,0.00014609938957088508,0.4662888888888881,0.06857486394389023,12_3349-vendredi-45009-3,SUBWAY
0.13347098077051042,0.23357421634839326,0.033367745192627606,0.524727777777777,0.1008796296296297,12_3349-vendredi-45009-3,SUBWAY
0.10231101265444849,0.03410367088481616,0.021923788425953248,1.3088055555555544,0.28250000000000014,12_3349-vendredi-45009-3,SUBWAY
0.026175304475610665,0.03444119009948772,0.005510590415918035,4.670444444444444,0.11861111111111093,12_3349-vendredi-45009-3,SUBWAY
0.014147881127737369,0.018863841503649822,0.018863841503649822,2.770824999999999,0.3181944444444446,12_3349-vendredi-45009-3,SUBWAY
0.0038300362320332357,0.0,0.0038300362320332357,2.5483194444444437,0.3124537037037039,12_3349-vendredi-45009-3,SUBWAY
0.0002821514082394813,0.0,0.0002821514082394813,11.431944444444444,0.3714351851851852,12_3349-vendredi-45009-3,SUBWAY
5.57349071505814,8.610664600014065,0.7600214611442918,0.23020000000000077,0.0965277777777781,13_3449-mercredi-45014-2,CAR
0.08198096595712781,0.024594289787138342,0.0027326988652375934,1.4790277777777776,0.6163425925925926,14_3623-mercredi-45021-1,WALK
2.07965336023464,3.635247341016213,0.4510890861115009,0.3270138888888888,0.09166666666666663,14_3623-mercredi-45021-2,WALK
0.7248463938869482,1.809971468759125,0.17585030857612352,0.4289972222222221,0.08986111111111113,14_3623-lundi-45019-4,SUBWAY
0.6327520068525955,1.4396885549174223,0.0888696638837915,0.39886666666666637,0.08888888888888889,14_3623-lundi-45019-4,SUBWAY
0.13974558610367466,0.0,0.0,2.1934472222222223,0.20685185185185187,14_3696-lundi-45019-3,SUBWAY
0.02835575105539237,0.2693796350262275,0.004725958509232062,0.4927333333333333,0.033379629629629586,14_3696-vendredi-45023-5,BUS
0.12585557646839723,0.08732835918215318,0.012842405762081349,1.3970055555555558,0.22861111111111118,14_3696-lundi-45019-1,SUBWAY
0.8326217424331384,2.1917542925813494,0.3795775590504013,0.3862777777777778,0.06592592592592596,14_3696-vendredi-45023-5,BUS
0.06428448548542308,0.10928362532521924,0.03681747805074231,0.27079444444444434,0.5184259259259261,14_3696-vendredi-45023-5,BUS
0.0,0.0,0.0,9.483680555555557,0.7464814814814814,14_3696-lundi-45019-1,SUBWAY
0.15230715342290332,0.21479213944255598,0.0039053116262282904,1.0452444444444449,0.1703240740740741,14_3696-lundi-45019-1,SUBWAY
0.012350351851446804,0.015643779011832618,0.0008233567900964537,0.6815277777777782,0.09731986269758856,14_3696-lundi-45019-1,SUBWAY
0.05924972840928229,0.029624864204641145,0.0022788357080493187,1.4166111111111104,0.19254629629629608,14_3704-mercredi-45021-3,SUBWAY
0.12268818387101176,0.0475729692561066,0.0,1.3955333333333326,0.14939814814814836,14_3704-mercredi-45021-3,SUBWAY
0.19950121743632684,0.08614825298386841,0.045341185780983374,1.3336944444444436,0.4744444444444446,14_3704-mercredi-45021-3,SUBWAY
0.008711763025934764,0.0,0.008711763025934764,5.990783333333332,0.13611111111111143,14_3704-mercredi-45021-3,SUBWAY
3.956046764425223,5.086345839975286,2.2605981511001274,0.28970277777777675,0.14587962962962983,14_3704-mercredi-45021-3,SUBWAY
0.05248888977427499,0.13360808306179087,0.01431515175662045,0.4718416666666657,0.029768518518518323,14_3704-jeudi-45022-2,TRAIN
0.29229070786255473,0.22733721722643147,0.04175581540893639,1.285444444444443,0.21171296296296305,14_3704-jeudi-45022-2,TRAIN
0.030382051047221435,0.0,0.0,3.019822222222221,0.3507870370370371,14_3704-jeudi-45022-3,TRAIN
0.09678093565189952,0.06855316275342883,0.004032538985495813,1.2341722222222216,0.11601851851851791,14_3704-jeudi-45022-4,TRAIN
0.0008456724733174108,0.0008456724733174108,0.001268508709976116,1.2283555555555548,0.17069444444444443,14_3704-jeudi-45022-4,TRAIN
0.13208864498692352,0.060040293175874324,0.012008058635174864,1.428166666666666,0.22689814814814757,14_3704-vendredi-45023-2,WALK
0.17296401720617774,0.0723304071953107,0.009434400938518786,1.1533416666666658,0.15675925925925985,14_3704-vendredi-45023-4,TRAIN
0.13613376655300882,0.1815116887373451,0.02475159391872888,1.0945555555555546,0.17384259259259205,14_3704-vendredi-45023-4,TRAIN
0.12593475830783463,0.11019291351935531,0.013118203990399441,1.1801333333333326,0.27935185185185124,14_3704-vendredi-45023-4,TRAIN
0.0,0.0,0.0,19.453666666666663,0.8382407407407405,14_3704-vendredi-45023-4,TRAIN
0.0,0.0,0.0,12.835958333333332,0.31374999999999953,14_3704-vendredi-45023-4,TRAIN
0.0,0.0,0.0,13.335655555555553,0.5299537037037033,14_3704-vendredi-45023-4,TRAIN
0.0,0.0,0.0,8.522716666666666,0.7848148148148141,14_3704-vendredi-45023-4,TRAIN
0.0008443728892922643,0.0014072881488204404,0.0011258305190563523,0.46307777777777637,0.0926851851851857,14_3704-vendredi-45023-4,TRAIN
0.16784147870797067,0.11443737184634363,0.0076291581230895755,1.415263888888887,0.34837962962963015,14_3704-vendredi-45023-5,SUBWAY
0.13381389422550838,0.029373781659257938,0.013055014070781305,1.513294444444443,0.25222222222222174,14_3704-vendredi-45023-5,SUBWAY
0.07828726275910823,0.024909583605170798,0.010675535830787486,1.544644444444443,0.2368981481481476,14_3704-vendredi-45023-5,SUBWAY
0.12089525709764111,0.04205052420787517,0.005256315525984396,1.3967166666666653,0.19597222222222174,14_3704-vendredi-45023-5,SUBWAY
0.02029966153915622,0.028419526154818707,0.003247945846264995,0.6639333333333318,0.09462962962962913,14_3704-vendredi-45023-5,SUBWAY
0.07397759405425271,0.04438655643255163,0.003698879702712636,1.4510666666666663,0.257638888888889,14_3704-lundi-45019-2,WALK
0.18632493931189587,0.14115525705446658,0.019761735987625317,1.274661111111111,0.1899074074074075,14_3704-lundi-45019-2,WALK
0.22408140948174773,0.16722493244906547,0.0367894851387944,1.394911111111111,0.34949074074074077,14_3704-mardi-45020-1,BUS
0.0,0.0,0.0,16.325658333333333,0.7228703703703703,14_3704-mardi-45020-3,TRAIN
0.009032953808754336,0.004516476904377168,0.002258238452188584,1.5453055555555553,0.1577777777777775,14_3704-mardi-45020-3,TRAIN
0.12947684832089223,0.06042252921641638,0.021579474720148706,1.2933055555555555,0.22865740740740712,14_3704-mardi-45020-3,TRAIN
0.0,0.0,0.0,11.775777777777778,0.6005555555555553,14_3727-lundi-45019-2,SUBWAY
0.0002423142041897208,0.00036051625501397485,0.00014775256353031756,43.24426666666667,0.7717129629629623,14_3727-vendredi-45023-1,SUBWAY
0.0,0.0,0.0,11.799269444444443,0.33666666666666667,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,44.19842777777777,0.7718518518518517,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,11.675675,0.4156481481481484,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,43.63603888888889,0.8552314814814809,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,11.462469444444444,0.49101851851851874,14_3727-vendredi-45023-2,TRAIN
2.5100102605996115e-05,0.0,0.0,44.084336111111114,0.9022685185185181,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,11.652766666666665,0.36421296296296307,14_3727-vendredi-45023-2,TRAIN
0.0,0.0,0.0,44.26882222222223,0.7712037037037048,14_3727-vendredi-45023-2,TRAIN
0.7441939988156956,1.0384102309056216,0.14278140674952297,0.7246583333333313,0.19481481481481477,16_3763-vendredi-45037-1,BUS
0.6204188080538278,0.8858557207778881,0.09594105279182903,0.43568888888888724,0.10055555555555555,16_3763-vendredi-45037-2,WALK
0.028127450927185865,0.014063725463592932,0.019689215649030107,6.538705555555555,0.6393981481481482,16_3763-lundi-45033-1,BUS
0.0,0.0,0.0,10.441358333333332,0.6100462962962963,16_3763-lundi-45033-1,BUS
0.0,2.0463875229874033,0.0,0.8530749999999991,0.07944444444444446,16_3763-lundi-45033-1,BUS
0.004814204220941418,0.007877788725176867,0.0,0.8069999999999992,0.05152777777777795,16_3763-lundi-45033-4,BUS
0.21087663070611476,0.20083488638677596,0.020083488638677597,1.19378611111111,0.295138888888889,16_3763-mardi-45034-2,SUBWAY
0.11962342569042322,0.27912132661098754,0.07974895046028214,0.9619333333333322,0.4545833333333333,16_3763-mardi-45034-2,SUBWAY
0.6806253471428195,2.0418760414284582,0.22687511571427316,0.48289999999999844,0.07680555555555564,16_3763-mercredi-45035-3,SUBWAY
0.016746725405614116,0.016746725405614116,0.0033493450811228234,1.4131888888888873,0.1630092592592592,16_3763-mercredi-45035-4,WALK
0.020741249135642854,0.06222374740692856,0.04148249827128571,6.267272222222219,0.6401388888888889,16_3763-mercredi-45035-6,SUBWAY
0.024116377528652696,0.05787930606876647,0.05305603056303593,6.227958333333332,0.8448611111111112,16_3763-mercredi-45035-6,SUBWAY
0.002888136139310109,0.0045728822205743395,0.0,0.7504944444444427,0.09254629629629631,16_3763-mercredi-45035-6,SUBWAY
0.7921417124155736,1.7171931081223508,0.1940481376051573,0.36222222222222034,0.05175925925925922,16_3763-jeudi-45036-1,BUS
0.0007119843755169267,0.0,0.00106797656327539,5.669183333333334,0.27300925925925906,16_3777-vendredi-45037-4,CAR
0.0,0.0,0.0,22.384866666666664,0.780462962962963,16_3777-samedi-45038-1,CAR
0.0,0.0,0.0,19.967605555555554,0.9718981481481478,16_3777-samedi-45038-1,CAR
0.0,0.0,0.0,20.606027777777776,1.1458796296296294,16_3777-samedi-45038-1,CAR
0.021380245241719456,0.0,0.0,10.94078888888889,0.8733333333333331,16_3777-samedi-45038-1,CAR
0.0,0.0,0.0,15.160655555555556,0.6769907407407411,16_3777-samedi-45038-1,CAR
0.004298919885608802,0.0,0.017195679542435206,11.00281111111111,1.1722685185185187,16_3777-samedi-45038-1,CAR
0.03290212811475856,0.039952584139349684,0.025851672090167442,11.62661111111111,1.5395833333333335,16_3777-samedi-45038-1,CAR
0.00548402794841025,0.0,0.0,11.224091666666666,0.5062962962962961,16_3777-samedi-45038-1,CAR
0.006428331974187582,0.00982106273834214,0.0030356012100330246,0.21903888888888848,0.18569444444444447,16_3777-samedi-45038-1,CAR
0.12815528643292487,0.054219544260083595,0.0,1.2979666666666665,0.15277777777777776,16_3777-samedi-45038-2,CAR
0.03261305822857945,0.045658281520011224,0.045658281520011224,6.597766666666665,0.8728703703703703,16_3777-samedi-45038-4,CAR
0.0026056540506919643,0.0,0.0026056540506919643,8.887569444444443,0.9180555555555556,16_3777-samedi-45038-4,CAR
0.01452341289550726,0.0,0.0,6.126283333333332,0.7405555555555557,16_3777-samedi-45038-4,CAR
0.023535314543737022,0.0,0.010086563375887295,5.606261111111109,0.7818055555555558,16_3777-samedi-45038-4,CAR
0.0,0.0,0.0,9.334111111111108,0.5830092592592592,16_3777-samedi-45038-4,CAR
0.13297254894964608,0.206846187255005,0.054174001423929884,5.799649999999999,0.7675925925925927,16_3777-samedi-45038-4,CAR
0.11262158345870815,0.30032422255655505,0.0,0.8289722222222222,0.0556944444444444,16_3808-mercredi-45035-1,BUS
0.19943632531426786,0.3169613027316043,0.032052266568364476,0.4852055555555556,0.06722222222222218,16_3808-mercredi-45035-1,BUS
0.4714251647912318,0.901159668750586,0.060932504292744244,0.41133333333333344,0.04981481481481478,16_3808-mercredi-45035-1,BUS
9.431455602045046e-05,0.0,0.0,31.068155555555553,0.9790740740740745,16_3808-samedi-45038-1,CAR
0.001546989011537669,0.0020110857149989694,0.001392290110383902,5.72877222222222,0.3701388888888889,16_3808-samedi-45038-1,CAR
0.3465781326888805,0.20185319815945788,0.04189405999535918,1.2612111111111115,0.30564814814814906,16_3937-mercredi-45035-1,CYCLING
0.16912501928555834,0.08456250964277917,0.023489586011883105,1.1334944444444446,0.2566203703703711,16_3937-mercredi-45035-1,CYCLING
0.39314238007043556,0.7004260794358335,0.08133980277319357,0.4576666666666668,0.0683333333333326,16_3937-mercredi-45035-4,CYCLING
0.8201553598901911,1.748915767437074,0.21721009531338395,0.43950277777777785,0.09708333333333403,16_3937-jeudi-45036-1,CYCLING
0.805201648720846,1.6998701472995639,0.19384484135872218,0.4226555555555558,0.05194444444444515,16_3937-jeudi-45036-1,CYCLING
0.24888144600499917,0.17269324824836677,0.03047527910265296,1.1728333333333332,0.2743518518518518,16_3937-lundi-45033-1,SUBWAY
1.0723704780851053,2.1318725104331895,0.21447409561702105,0.3977888888888892,0.092083333333334,16_3937-vendredi-45037-1,CYCLING
0.014219013718184155,0.0,0.0,6.685969444444445,0.7080092592592587,16_3937-dimanche-45039-3,WALK
0.010630248014189879,0.0,0.0,5.179316666666668,0.5788425925925922,16_3937-dimanche-45039-3,WALK
0.015039734733579458,0.02313805343627609,0.003470708015441413,2.2647361111111115,0.387083333333333,16_3937-dimanche-45039-3,WALK
0.014700336348553627,0.0,0.001336394213504875,5.263183333333333,0.6428240740740744,16_3937-dimanche-45039-5,CYCLING
0.020740051392757003,0.0,0.0,5.152477777777777,0.6776388888888883,16_3937-dimanche-45039-5,CYCLING
0.28236255865484694,0.27279094649705554,0.03350064255226998,1.223263888888889,0.42296296296296254,16_3937-mardi-45034-1,CYCLING
0.19025910255250125,0.10305701388260485,0.007927462606354218,1.2682444444444445,0.3045370370370375,16_3937-mardi-45034-1,CYCLING
0.001112098157237598,0.0033362944717127943,0.0,0.6266805555555561,0.0811574074074068,16_3937-mardi-45034-3,WALK
0.02091777758249561,0.06275333274748682,0.0,0.8122222222222225,0.12124999999999997,16_3970-samedi-45038-4,WALK
1.3082648346930716,3.278984382118767,0.29627371574474143,0.39081111111111105,0.046157407407407335,16_3970-lundi-45033-4,SUBWAY
0.5129993198287808,1.8046583215405323,0.20153544707559243,0.39254999999999995,0.05513888888888899,16_3970-mardi-45034-1,SUBWAY
0.7422202003448415,2.083925947122055,0.18396910948718292,0.3336111111111112,0.060787037037036945,16_3970-mardi-45034-1,SUBWAY
1.0378791131195542,2.3102420258698224,0.1460718751797891,0.3749444444444444,0.08240740740740767,16_3970-mercredi-45035-1,SUBWAY
5.460899771088185,12.352351550336536,0.9743697888397411,0.15192222222222215,0.07064814814814786,16_3970-mercredi-45035-2,WALK
0.7119914003490667,2.090720510347048,0.20213315179401473,0.3493555555555554,0.06935185185185166,16_3970-jeudi-45036-1,SUBWAY
0.08066810141603299,0.1254837133138291,0.040334050708016496,1.318044444444444,0.24805555555555522,16_3970-jeudi-45036-4,SUBWAY
0.019324117547619663,0.0,0.014493088160714747,10.084166666666667,0.3825925925925929,16_3970-jeudi-45036-4,SUBWAY
0.3531982210102311,0.5468875680158417,0.07975443700231025,0.37561666666666643,0.050962962962963015,16_4012-mardi-45034-1,WALK
0.394047712191644,0.5196233567362338,0.07361330887096647,0.3424888888888886,0.041425925925925866,16_4012-mardi-45034-2,WALK
0.08783027621827942,0.0805110865334228,0.018297974212141545,1.1138777777777777,0.21757407407407406,16_4012-mercredi-45035-1,CYCLING
